Age,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
39.0,29485.2,2242.1,8.0,8.0,20.0,7.0,22.0,23.0,15.33,6.0,1.0,4142.25,36.8816127277563,24.0,3,153.41407637545362,168.72614561009576,3.0,172.0697780144506,Standard
39.0,29485.2,2242.1,8.0,8.0,20.0,7.0,25.0,23.0,15.33,6.0,1.0,4142.25,33.61623089965023,27.0,3,153.41407637545362,229.6921655706346,1.0,131.10375805391178,Poor
39.0,29485.2,2242.1,8.0,8.0,20.0,7.0,25.0,21.0,15.33,6.0,1.0,4142.25,32.061967233502976,28.0,2,153.41407637545362,255.1113981460952,1.0,105.6845254784512,Poor
28.0,31959.4,2472.2833333333333,8.0,10.0,28.0,9.0,38.0,20.0,29.29,8.0,1.0,2753.45,30.425571926586237,69.0,3,201.3190527343244,138.93879514647182,4.0,166.97048545253722,Standard
28.0,31959.4,2532.665670555116,8.0,10.0,28.0,9.0,38.0,20.0,22.29,9.0,1.0,2753.45,28.22421285040137,74.0,2,140.93671551254178,88.77572103885186,1.0,247.13355956015715,Poor
28.0,31959.4,2532.665670555116,8.0,10.0,28.0,9.0,38.0,22.0,29.29,9.0,1.0,2753.45,34.23956143399295,76.0,3,140.93671551254178,100.05840391688396,4.0,205.850876682125,Standard
50.0,88716.28,7476.023333333333,5.0,6.0,6.0,2.0,7.0,15.0,18.75,3.0,2.0,58.82,38.62883484466188,243.0,3,144.16986810967597,274.6696847612015,5.0,578.762780462456,Standard
51.0,88716.28,7476.023333333333,5.0,6.0,6.0,2.0,7.0,18.0,18.75,3.0,2.0,58.82,36.185941736586905,245.0,3,144.16986810967597,200.33813378461448,3.0,673.094331439043,Standard
28.0,18508.39,1574.365833333333,7.0,7.0,33.0,2.0,32.0,19.0,1.48,6.0,1.0,2123.47,25.33046410124687,224.0,3,21.08238577604048,25.51349495221748,5.0,360.84070260507536,Poor
28.0,18508.39,1461.834895274152,7.0,7.0,33.0,2.0,30.0,19.0,1.48,6.0,1.0,2123.47,35.04115751750056,227.0,3,133.6133238352218,113.91289275484328,1.0,312.4413048024496,Poor
29.0,18508.39,1461.834895274152,7.0,7.0,33.0,2.0,33.0,20.0,1.48,8.0,1.0,2123.47,35.91774063404857,229.0,3,133.6133238352218,169.37592927917092,1.0,256.978268278122,Poor
22.0,8996.265,740.6887499999998,4.0,5.0,19.0,2.0,29.0,19.0,19.07,5.0,2.0,2400.0,25.59946084183812,179.0,3,12.371705235456938,27.821270698903195,1.0,323.8758990656398,Standard
22.0,8996.265,740.6887499999998,4.0,5.0,19.0,2.0,29.0,20.0,21.07,5.0,2.0,2400.0,26.817514787332588,181.0,2,12.371705235456938,40.36802750852322,2.0,301.3291422560198,Standard
22.0,8996.265,740.6887499999998,4.0,5.0,19.0,2.0,25.0,19.0,16.07,5.0,2.0,2400.0,27.91571704528468,182.0,3,12.371705235456938,91.37806911047092,1.0,260.3191006540721,Standard
22.0,8996.265,740.6887499999998,4.0,5.0,19.0,2.0,30.0,17.0,15.07,5.0,2.0,2400.0,28.06568029389277,184.0,3,12.371705235456938,44.457672128720425,1.0,307.23949763582266,Standard
22.0,18671.92,1546.993333333333,2.0,7.0,11.0,4.0,25.0,9.0,7.71,4.0,3.0,438.75,32.52130357740329,253.0,2,57.15643421522294,133.63371807914632,1.0,253.90918103896405,Poor
23.0,18671.92,1546.993333333333,2.0,7.0,11.0,4.0,25.0,11.0,7.71,4.0,3.0,438.75,38.73310247201425,257.0,1,57.15643421522294,42.06204072746106,3.0,325.4808583906493,Poor
36.0,16435.27,1526.605833333333,9.0,8.0,29.0,8.0,40.0,19.0,7.01,9.0,1.0,3414.12,30.63847089547561,126.0,3,75.4888935773085,84.4774234848155,1.0,282.69426627120936,Poor
36.0,16435.27,1526.605833333333,9.0,8.0,29.0,8.0,36.0,19.0,7.01,9.0,1.0,3414.12,22.859475823015966,128.0,3,75.4888935773085,142.11851556057456,3.0,205.05317419545025,Standard
18.0,17438.8,1237.2333333333331,7.0,10.0,16.0,5.0,21.0,16.0,13.68,9.0,1.0,2635.91,34.72697956790676,112.0,3,44.235325495955365,108.215438825861,3.0,241.27256901151696,Poor
18.0,17438.8,1237.2333333333331,8.0,11.0,16.0,5.0,21.0,18.0,20.68,9.0,1.0,2635.91,30.58534347362149,117.0,3,44.235325495955365,150.64119863743872,1.0,218.8468091999393,Standard
28.0,43518.87,3567.5725,8.0,7.0,7.0,6.0,29.0,13.0,18.82,5.0,2.0,1284.78,26.266468016736823,99.0,3,183.1832666121075,303.56954630164,1.0,160.00443708625255,Standard
39.0,35996.23,2800.685833333333,4.0,6.0,17.0,6.0,14.0,14.0,16.81,7.0,2.0,767.11,32.486533948055595,184.0,3,143.52682577799058,42.802081561903954,5.0,343.7396759934389,Standard
39.0,35996.23,2800.685833333333,4.0,6.0,17.0,6.0,13.0,17.0,16.81,7.0,2.0,767.11,40.28621908159444,186.0,3,143.52682577799058,213.8300702165208,1.0,212.71168733882203,Standard
22.0,35310.83,3058.5691666666667,5.0,5.0,5.0,2.0,24.0,13.0,9.74,1.0,3.0,878.11,36.89493812687513,368.0,2,31.427238825172346,39.73942985585944,6.0,474.69024798563487,Good
22.0,35310.83,3058.5691666666667,5.0,5.0,5.0,2.0,28.0,11.0,9.74,1.0,3.0,878.11,23.629354784291927,369.0,1,31.427238825172346,111.8141812278156,5.0,412.61549661367866,Good
22.0,35310.83,3058.5691666666667,5.0,5.0,5.0,2.0,28.0,14.0,9.74,1.0,3.0,878.11,26.396864038176965,372.0,1,31.427238825172346,97.98844400541896,5.0,426.44123383607536,Good
44.0,68380.29000000001,5448.357500000001,4.0,4.0,18.0,3.0,21.0,16.0,4.74,9.0,2.0,1293.3,29.003131940135063,234.0,1,105.88783710758332,280.90656828272296,3.0,428.04134460969385,Standard
44.0,68380.29000000001,5448.357500000001,4.0,4.0,18.0,3.0,26.0,18.0,4.74,9.0,2.0,1293.3,39.32467189052692,236.0,1,105.88783710758332,156.1156555022316,5.0,532.8322573901852,Standard
29.0,20870.46,1694.205,7.0,8.0,16.0,7.0,27.0,20.0,13.34,10.0,1.0,2694.09,36.7445908740311,183.0,3,116.1374192000977,133.2657927195579,3.0,190.01728808034443,Poor
29.0,20870.46,1694.205,7.0,8.0,16.0,7.0,25.0,20.0,13.34,10.0,1.0,2694.09,33.078713154085875,186.0,3,116.1374192000977,61.88047593748082,4.0,251.4026048624216,Poor
30.0,20870.46,1694.205,7.0,8.0,16.0,7.0,25.0,20.0,13.34,10.0,1.0,2694.09,38.740398233636185,187.0,3,116.1374192000977,121.97826234111592,1.0,221.30481845878643,Poor
41.0,30385.07,2764.089166666666,6.0,7.0,7.0,0.0,27.0,9.0,9.44,6.0,2.0,951.4,26.299662410499863,202.0,1,0.0,282.2715155932804,1.0,284.1374010733863,Standard
41.0,30385.07,2764.089166666666,6.0,7.0,7.0,0.0,27.0,12.0,9.44,6.0,2.0,951.4,37.00700729782288,204.0,1,0.0,294.67103436159863,1.0,271.73788230506807,Standard
45.0,34652.7,2975.725,6.0,7.0,14.0,3.0,9.0,15.0,9.56,4.0,2.0,1096.33,27.628485610134035,237.0,3,64.68031229517283,251.2156571219861,1.0,271.676530582841,Standard
53.0,62773.2,5370.099999999999,3.0,4.0,19.0,2.0,5.0,8.0,11.22,4.0,2.0,746.09,34.63966830857767,332.0,3,92.25412507312004,245.2220852368333,1.0,489.5337896900466,Standard
54.0,62773.2,5370.099999999999,3.0,4.0,19.0,2.0,7.0,8.0,11.22,4.0,2.0,746.09,29.892401474597463,335.0,3,92.25412507312004,163.87312291262555,5.0,530.8827520142544,Standard
54.0,62773.2,5370.099999999999,3.0,4.0,19.0,2.0,6.0,8.0,11.22,4.0,2.0,746.09,34.966468670543144,336.0,3,92.25412507312004,408.38497208487456,1.0,326.37090284200536,Standard
18.0,54027.0,4269.25,6.0,4.0,8.0,2.0,22.0,10.0,7.2,0.0,3.0,482.08,35.354405880730965,380.0,1,53.260886633962926,46.662205288921136,5.0,577.001908077116,Good
18.0,54027.0,4269.25,6.0,4.0,8.0,2.0,22.0,10.0,7.2,4.0,3.0,482.08,40.8614938795021,384.0,1,53.260886633962926,106.53869330915336,3.0,537.1254200568837,Standard
18.0,54027.0,4269.25,6.0,4.0,8.0,2.0,26.0,11.0,7.2,4.0,3.0,482.08,31.63309526098004,386.0,1,53.260886633962926,85.33767763094214,4.0,548.326435735095,Standard
32.0,16489.74,1150.1450000000002,4.0,3.0,10.0,3.0,21.0,12.0,18.18,5.0,2.0,1367.75,27.44368506583081,145.0,3,28.84814129981968,123.39696243952328,1.0,252.76939626065703,Standard
32.0,16489.74,1075.4716312343628,4.0,3.0,10.0,3.0,18.0,15.0,16.18,5.0,2.0,1367.75,34.767125909315254,146.0,3,103.52151006545704,40.54410059307661,1.0,335.6222581071038,Good
32.0,16489.74,1075.4716312343628,4.0,3.0,10.0,3.0,21.0,12.0,18.18,5.0,2.0,1367.75,36.03993947103945,147.0,3,103.52151006545704,19.37122974436941,6.0,306.79512895581087,Good
28.0,37823.27,2994.939166666666,3.0,5.0,12.0,2.0,14.0,13.0,7.14,8.0,3.0,504.85,33.162971370916395,292.0,1,59.03918239724726,38.62653601379415,5.0,451.8281982556253,Standard
28.0,37823.27,2994.939166666666,3.0,5.0,12.0,2.0,14.0,12.0,7.14,8.0,3.0,504.85,25.969516354774854,297.0,1,59.03918239724726,136.15864693557162,4.0,364.2960873338477,Good
44.0,10728.4,720.0333333333333,6.0,3.0,12.0,0.0,25.0,12.0,10.95,4.0,3.0,1375.35,25.66600871095797,198.0,1,0.0,34.895088445354595,1.0,327.10824488797874,Standard
44.0,10728.4,720.0333333333333,6.0,3.0,12.0,0.0,19.0,13.0,10.95,4.0,3.0,1375.35,32.7646380024992,200.0,2,0.0,64.83640795968807,1.0,297.16692537364526,Good
31.0,68469.6,5500.8,7.0,6.0,33.0,5.0,58.0,19.0,6.16,11.0,1.0,1865.28,34.07322447833207,73.0,3,230.39275410392412,184.42155107369493,5.0,385.2656948223809,Standard
31.0,68469.6,5500.8,7.0,6.0,33.0,5.0,58.0,19.0,5.16,11.0,1.0,1865.28,32.72195055407946,76.0,3,230.39275410392412,144.76406610155348,5.0,424.9231797945224,Standard
26.0,27032.89,1985.740833333333,6.0,4.0,17.0,3.0,15.0,22.0,19.61,7.0,2.0,1181.93,24.40697961887493,297.0,3,55.0810367477324,46.36552028536919,6.0,337.1275263002317,Standard
27.0,27032.89,1985.740833333333,6.0,4.0,17.0,3.0,19.0,20.0,19.61,7.0,2.0,1181.93,25.23126514449593,302.0,3,55.0810367477324,93.93532531198014,3.0,319.5577212736208,Standard
44.0,18990.85,1531.5708333333332,6.0,6.0,30.0,8.0,19.0,25.0,28.71,9.0,1.0,2878.45,35.784073383852665,152.0,3,89.32400428782911,128.75259290686006,3.0,205.08048613864412,Standard
44.0,18990.85,1531.5708333333332,6.0,6.0,30.0,8.0,19.0,25.0,28.71,9.0,1.0,2878.45,29.44107459949791,153.0,3,89.32400428782911,115.01339275157042,1.0,238.81968629393384,Standard
44.0,18990.85,1531.5708333333332,6.0,6.0,30.0,8.0,19.0,25.0,27.71,9.0,1.0,2878.45,35.65484537017106,157.0,3,89.32400428782911,150.60886037360942,1.0,203.2242186718948,Standard
25.0,30536.26,2697.688333333333,4.0,1.0,7.0,0.0,2.0,12.0,6.24,2.0,3.0,457.32,41.00553647657621,380.0,1,0.0,23.840425583261737,6.0,485.9284077500715,Good
26.0,30536.26,2697.688333333333,4.0,1.0,7.0,0.0,2.0,12.0,6.24,3.0,3.0,457.32,38.856316394100496,386.0,2,0.0,149.46200485689369,4.0,380.3068284764396,Good
15.0,8763.22,712.2683333333333,5.0,7.0,34.0,6.0,15.0,9.0,10.28,8.0,2.0,2175.13,24.43995484440587,122.0,3,22.51717723530616,52.97337978969987,1.0,285.7362763083273,Poor
15.0,8763.22,712.2683333333333,5.0,7.0,34.0,6.0,15.0,9.0,10.28,8.0,2.0,2175.13,32.66089586817472,124.0,3,22.51717723530616,55.762627930891846,2.0,272.94702816713533,Poor
24.0,14906.56,1360.2133333333334,6.0,6.0,20.0,2.0,39.0,19.0,7.63,12.0,2.0,2626.18,24.380675543617592,119.0,3,20.692546277562823,72.22309241212979,1.0,333.1056946436408,Poor
24.0,14906.56,1360.2133333333334,6.0,6.0,20.0,2.0,39.0,17.0,11.63,12.0,2.0,2626.18,33.526221565893934,120.0,3,20.692546277562823,46.7079848858065,5.0,318.620802169964,Poor
24.0,14906.56,1360.2133333333334,6.0,6.0,20.0,2.0,39.0,17.0,7.63,12.0,2.0,2626.18,24.09266426716489,122.0,3,20.692546277562823,123.98530362347866,2.0,271.3434834322918,Poor
39.0,69779.8,5695.983333333334,3.0,6.0,12.0,5.0,27.0,10.0,18.99,6.0,2.0,2349.79,32.115033974266645,181.0,3,254.9681947433235,244.35320197457943,4.0,330.27693661543043,Poor
39.0,69779.8,5695.983333333334,3.0,6.0,12.0,5.0,27.0,10.0,18.99,7.0,2.0,2349.79,33.40970366968354,183.0,2,254.9681947433235,99.71070963414542,5.0,464.9194289558645,Standard
20.0,13848.89,1152.0741666666663,4.0,4.0,18.0,2.0,19.0,10.0,5.77,2.0,2.0,65.12,41.41420893489993,319.0,1,12.663444699649837,50.64017666594596,1.0,341.9037953010709,Poor
20.0,13848.89,1152.0741666666663,4.0,4.0,18.0,2.0,19.0,10.0,5.77,2.0,2.0,65.12,36.41312164826412,320.0,1,12.663444699649837,43.178410623511645,1.0,349.3655613435052,Poor
44.0,7226.435,662.2029166666667,8.0,5.0,20.0,3.0,13.0,14.0,8.72,9.0,2.0,1533.48,22.656798036452685,122.0,2,16.193506546212475,19.823885466752373,2.0,310.2028996537018,Poor
44.0,7226.435,662.2029166666667,8.0,5.0,20.0,3.0,14.0,13.0,8.72,9.0,2.0,1533.48,26.837968337965908,123.0,3,16.193506546212475,66.7714495627127,1.0,273.2553355577415,Poor
45.0,7226.435,662.2029166666667,8.0,5.0,20.0,3.0,13.0,14.0,8.72,9.0,2.0,1533.48,32.239470116745984,125.0,3,16.193506546212475,18.68704620389061,2.0,311.3397389165636,Standard
34.0,33765.68,2528.806666666667,0.0,5.0,8.0,1.0,5.0,10.0,1.27,1.0,3.0,469.44,29.099420483866037,248.0,1,22.338798692795567,135.16366687388194,1.0,385.3782010999892,Standard
34.0,49128.9,4231.074999999999,8.0,3.0,29.0,6.0,9.0,12.0,13.88,7.0,2.0,2574.1,30.736270054898657,168.0,3,169.5292210820439,90.44132583719473,5.0,413.13695308076126,Standard
34.0,49128.9,4231.074999999999,8.0,3.0,29.0,6.0,11.0,13.0,13.88,7.0,2.0,2574.1,39.46597086711262,171.0,3,169.5292210820439,71.74745135187098,5.0,431.8308275660849,Poor
34.0,49128.9,4231.074999999999,8.0,3.0,29.0,6.0,11.0,12.0,13.88,7.0,2.0,2574.1,29.415814109640923,172.0,3,169.5292210820439,94.4082848661402,6.0,399.1699940518158,Poor
24.0,7567.595,809.6329166666667,10.0,5.0,20.0,5.0,48.0,20.0,22.65,11.0,1.0,4693.94,23.800713636601728,153.0,2,27.519588144245198,69.56844683182699,1.0,273.8752566905945,Standard
24.0,7567.595,809.6329166666667,10.0,5.0,20.0,5.0,48.0,19.0,27.65,11.0,1.0,4693.94,37.7071428413517,155.0,3,27.519588144245198,72.7920673129828,3.0,250.6516362094387,Standard
24.0,7567.595,809.6329166666667,10.0,5.0,20.0,5.0,47.0,17.0,22.65,11.0,1.0,4693.94,32.95319145143101,158.0,3,27.519588144245198,80.55481245256324,2.0,252.88889106985823,Standard
36.0,19047.38,1430.281666666667,6.0,8.0,26.0,6.0,45.0,19.0,29.54,8.0,1.0,2932.27,24.48322668724167,29.0,2,55.9900210082615,86.82563548255646,1.0,290.2125101758488,Poor
37.0,19047.38,1430.281666666667,6.0,8.0,26.0,6.0,49.0,22.0,29.54,8.0,1.0,2932.27,36.26788349840425,31.0,2,55.9900210082615,189.41691253644169,1.0,187.62123312196343,Poor
19.0,79878.52,6535.543333333334,3.0,1.0,7.0,2.0,0.0,9.0,7.42,4.0,3.0,189.33,30.811415797911057,301.0,1,81.16999130109285,350.58518813572334,2.0,501.7991538965172,Standard
46.0,31329.83,2598.8191666666667,5.0,3.0,6.0,0.0,14.0,19.0,5.25,4.0,3.0,628.91,29.096217958553748,329.0,1,0.0,216.5574865908872,1.0,333.32443007577945,Good
46.0,31329.83,2598.8191666666667,5.0,3.0,6.0,0.0,14.0,19.0,5.25,4.0,3.0,628.91,29.136850948010203,331.0,1,0.0,85.91872545696323,4.0,433.9631912097034,Standard
46.0,31329.83,2598.8191666666667,5.0,3.0,6.0,0.0,10.0,19.0,5.25,4.0,3.0,628.91,26.766870167390767,332.0,1,0.0,67.83906540066357,4.0,452.0428512660032,Standard
36.0,65891.85,5326.9875,4.0,4.0,5.0,4.0,22.0,20.0,10.83,3.0,2.0,454.19,35.46753070815929,234.0,3,118.88267396744332,124.92306103825294,4.0,548.8930149943037,Standard
30.0,9955.255,834.6045833333333,3.0,7.0,19.0,4.0,12.0,20.0,7.34,8.0,2.0,447.15,25.087977805163877,317.0,3,18.436786599212887,37.24226268497664,1.0,317.7814090491438,Standard
30.0,9955.255,834.6045833333333,3.0,7.0,19.0,4.0,7.0,20.0,7.34,10.0,2.0,447.15,24.638496616685533,319.0,3,18.436786599212887,58.25659402129592,1.0,296.7670777128245,Standard
30.0,9955.255,834.6045833333333,3.0,7.0,19.0,4.0,12.0,23.0,1.34,10.0,2.0,447.15,34.3035542100512,320.0,3,18.436786599212887,70.87691625727484,2.0,274.1467554768456,Standard
31.0,9955.255,834.6045833333333,3.0,7.0,19.0,4.0,8.0,20.0,7.34,10.0,2.0,447.15,29.25795389120555,322.0,3,18.436786599212887,77.86734617547462,2.0,267.15632555864585,Good
26.0,39318.5,3170.541666666666,6.0,9.0,25.0,6.0,33.0,19.0,25.03,14.0,1.0,3039.02,25.17795743800164,68.0,3,137.42784788197525,134.8208670354238,4.0,304.8054517492677,Standard
26.0,39318.5,3170.541666666666,6.0,9.0,25.0,6.0,29.0,19.0,25.03,14.0,1.0,3039.02,38.56474279776371,69.0,3,137.42784788197525,103.47740542198638,2.0,356.14891336270506,Poor
26.0,39318.5,3170.541666666666,6.0,9.0,25.0,6.0,33.0,22.0,25.03,14.0,1.0,3039.02,30.73668362788636,70.0,3,137.42784788197525,104.85710502103773,5.0,324.76921376365374,Poor
25.0,8361.59,640.7991666666667,10.0,7.0,33.0,7.0,20.0,19.0,14.35,6.0,1.0,1883.47,24.983817833745285,208.0,3,27.87815482158329,29.115449944310928,1.0,297.08631190077244,Standard
25.0,8361.59,640.7991666666667,10.0,7.0,33.0,7.0,23.0,19.0,9.35,6.0,1.0,1883.47,40.47502359255793,210.0,3,27.87815482158329,54.670550911442405,2.0,261.53121093364103,Poor
25.0,8361.59,640.7991666666667,10.0,7.0,33.0,7.0,24.0,19.0,9.35,6.0,1.0,1883.47,37.954037193783385,211.0,3,27.87815482158329,22.23435206723474,1.0,303.9674097778486,Poor
26.0,8361.59,640.7991666666667,10.0,7.0,33.0,7.0,24.0,19.0,8.35,6.0,1.0,1883.47,28.47145156364201,212.0,3,27.87815482158329,32.9362693776964,3.0,273.265492467387,Poor
26.0,8361.59,640.7991666666667,10.0,7.0,33.0,7.0,29.0,18.0,9.35,6.0,1.0,1883.47,34.96335536665032,213.0,3,27.87815482158329,68.69613937996881,1.0,257.5056224651146,Poor
32.0,9529.855,688.1545833333333,9.0,8.0,26.0,3.0,50.0,15.0,7.2,10.0,1.0,1818.36,35.67904963474193,86.0,3,12.010942528772643,50.6320354592125,1.0,296.1724803453482,Standard
21.0,19681.08,1454.09,4.0,4.0,16.0,3.0,19.0,8.0,10.41,1.0,2.0,1122.31,33.63647817321393,221.0,2,33.870708472450204,59.5945038975708,4.0,311.943787629979,Standard
21.0,19681.08,1454.09,4.0,4.0,16.0,3.0,16.0,5.0,10.41,1.0,2.0,1122.31,24.793548889612644,225.0,3,33.870708472450204,74.47589600721436,4.0,297.0623955203355,Standard
18.0,57943.41,4732.6175,8.0,8.0,19.0,6.0,37.0,23.0,21.78,15.0,1.0,4890.07,36.8005134459392,128.0,3,200.69405384821405,136.33176236713862,5.0,386.2359337846474,Poor
18.0,57943.41,4732.6175,8.0,8.0,19.0,6.0,37.0,26.0,21.78,15.0,1.0,4890.07,41.83555277040725,129.0,3,200.69405384821405,139.1866485950913,3.0,403.38104755669474,Poor
18.0,57943.41,4732.6175,8.0,8.0,19.0,6.0,37.0,23.0,21.78,15.0,1.0,4890.07,26.08327590471523,130.0,3,200.69405384821405,108.09328069866665,6.0,404.4744154531194,Standard
34.0,18760.69,1331.3908333333334,9.0,10.0,21.0,9.0,45.0,27.0,7.96,6.0,1.0,1375.0,30.536964131139868,174.0,3,101.152228254925,79.17095384181336,1.0,242.81590123659493,Poor
34.0,18760.69,1331.3908333333334,9.0,10.0,21.0,9.0,51.0,25.0,7.96,6.0,1.0,1375.0,30.03501151507588,175.0,3,101.152228254925,28.65276807281139,5.0,253.33408700559693,Poor
34.0,18760.69,1331.3908333333334,9.0,10.0,21.0,9.0,49.0,25.0,7.96,6.0,1.0,1375.0,29.656754036070488,176.0,3,101.152228254925,34.663345323517696,2.0,277.3235097548906,Poor
35.0,23357.87,2008.4891666666665,4.0,5.0,7.0,4.0,28.0,15.0,17.38,5.0,2.0,1290.06,29.286471960172488,75.0,3,44.87283727805653,66.10219562913818,5.0,339.873883759472,Standard
35.0,23357.87,2008.4891666666665,4.0,5.0,7.0,4.0,30.0,13.0,17.38,5.0,2.0,1290.06,31.10508803414069,76.0,3,44.87283727805653,266.9782560410482,1.0,178.9978233475619,Standard
35.0,23357.87,2008.4891666666665,4.0,5.0,7.0,4.0,28.0,13.0,17.38,5.0,2.0,1290.06,26.777834483099014,77.0,3,44.87283727805653,79.07626400710015,5.0,326.89981538151,Standard
25.0,45834.57,3816.5475,7.0,7.0,19.0,2.0,9.0,14.0,15.07,8.0,2.0,2482.46,32.05284946136278,184.0,3,54.293093063069655,164.397160372276,2.0,442.9644965646544,Poor
26.0,45834.57,3816.5475,7.0,7.0,19.0,2.0,9.0,13.0,11.07,8.0,2.0,2482.46,22.98942631442816,187.0,3,54.293093063069655,296.56250296580606,3.0,300.7991539711243,Poor
26.0,45834.57,3816.5475,7.0,7.0,19.0,2.0,9.0,15.0,15.07,8.0,2.0,2482.46,26.895701710655068,189.0,3,54.293093063069655,230.1213635458797,1.0,387.2402933910506,Poor
39.0,68470.86,5884.905,7.0,4.0,12.0,5.0,18.0,13.0,17.49,5.0,2.0,965.14,31.581133352661872,195.0,2,226.9156155697618,162.02271557560178,5.0,449.5521688546364,Standard
39.0,68470.86,5884.905,7.0,4.0,12.0,5.0,16.0,12.0,17.49,5.0,2.0,965.14,40.40267251825711,198.0,2,226.9156155697618,405.0649026563347,2.0,236.50998177390343,Standard
31.0,53945.85000000001,4479.4875,7.0,6.0,23.0,2.0,42.0,23.0,11.82,7.0,1.0,2352.38,24.046926360429588,108.0,3,71.11290617852161,217.9205492875192,1.0,448.9152945339592,Poor
31.0,53945.85000000001,4479.4875,7.0,6.0,23.0,2.0,42.0,23.0,11.82,7.0,1.0,2352.38,36.76507715277963,109.0,3,71.11290617852161,95.12923292169468,5.0,531.7066108997838,Standard
15.0,19028.45,1497.7041666666669,9.0,10.0,15.0,7.0,38.0,19.0,16.16,6.0,1.0,2600.23,26.1255376550732,150.0,3,78.84913307750013,99.2520686671218,1.0,261.66921492204483,Poor
23.0,11486.08,1067.1733333333332,8.0,7.0,11.0,3.0,14.0,9.0,11.73,4.0,2.0,550.98,30.446962654285603,201.0,3,23.083110511727902,57.624063824447774,1.0,316.01015899715765,Standard
23.0,11486.08,1067.1733333333332,8.0,7.0,11.0,3.0,14.0,12.0,11.73,4.0,2.0,550.98,36.075640380052455,203.0,3,23.083110511727902,35.10532267241276,2.0,328.5289001491927,Standard
23.0,11486.08,1067.1733333333332,8.0,7.0,11.0,3.0,14.0,12.0,13.73,4.0,2.0,550.98,35.9127119493085,205.0,3,23.083110511727902,109.8657737763711,1.0,263.7684490452343,Standard
24.0,11486.08,1067.1733333333332,8.0,7.0,11.0,3.0,14.0,9.0,11.73,4.0,2.0,550.98,25.58922798272621,206.0,3,23.083110511727902,38.70532203082677,5.0,294.92890079077864,Standard
24.0,11486.08,1067.1733333333332,8.0,7.0,11.0,3.0,14.0,13.0,11.73,9.0,2.0,550.98,39.19834043931545,208.0,3,23.083110511727902,43.767809552121264,2.0,319.86641326948416,Standard
40.0,35643.6,3046.3,4.0,3.0,9.0,4.0,29.0,19.0,16.48,12.0,2.0,171.98,31.89032016592061,72.0,3,60.03954017071801,142.36833564304004,1.0,392.222124186242,Standard
40.0,35643.6,3046.3,4.0,3.0,9.0,4.0,29.0,18.0,16.48,12.0,2.0,171.98,38.54213880832653,75.0,3,60.03954017071801,40.54124423407894,6.0,444.0492155952031,Standard
20.0,35699.53,2864.960833333333,6.0,5.0,13.0,0.0,27.0,13.0,7.23,5.0,2.0,397.35,35.544642753300245,365.0,3,0.0,268.0706226512122,1.0,308.4254606821211,Standard
20.0,35699.53,2864.960833333333,6.0,5.0,13.0,0.0,27.0,16.0,4.23,5.0,2.0,397.35,24.879420941929357,370.0,3,0.0,84.96365850887565,5.0,451.5324248244577,Standard
15.0,53611.71,4733.6425,6.0,5.0,8.0,3.0,5.0,15.0,13.82,8.0,2.0,1458.84,38.4594136767653,88.0,3,87.35712883849558,155.3156872261313,2.0,510.69143393537314,Standard
16.0,53611.71,4733.6425,6.0,5.0,8.0,3.0,9.0,18.0,13.82,8.0,2.0,1458.84,26.04293960861973,89.0,3,87.35712883849558,88.69517607949629,6.0,537.3119450820083,Standard
16.0,53611.71,4733.6425,6.0,5.0,8.0,3.0,5.0,13.0,13.82,8.0,2.0,1458.84,34.61063109294394,90.0,3,87.35712883849558,157.28680944104997,3.0,498.7203117204545,Standard
16.0,53611.71,4733.6425,6.0,5.0,8.0,3.0,1.0,15.0,20.82,8.0,2.0,1458.84,31.659692258185487,93.0,3,87.35712883849558,75.11073091158946,6.0,550.8963902499148,Standard
19.0,15508.43,1400.3691666666666,4.0,4.0,16.0,4.0,21.0,19.0,4.07,0.0,2.0,1370.52,38.01499856212958,363.0,2,43.057894570992346,98.97481898399246,1.0,288.0042031116818,Standard
19.0,15508.43,1400.3691666666666,4.0,4.0,16.0,4.0,21.0,22.0,3.07,0.0,2.0,1370.52,37.13272553400135,364.0,2,43.057894570992346,184.19639006261545,1.0,202.7826320330589,Good
19.0,15508.43,1400.3691666666666,4.0,4.0,16.0,4.0,21.0,19.0,3.07,1.0,2.0,1370.52,36.37236362577085,365.0,3,43.057894570992346,84.22645115966583,4.0,272.7525709360085,Good
31.0,52977.0,4595.75,7.0,9.0,24.0,7.0,36.0,22.0,3.72,6.0,1.0,2578.67,22.060071991223765,88.0,3,249.1442746447504,230.54040989330747,2.0,259.89031546194224,Poor
31.0,52977.0,4595.75,7.0,9.0,24.0,7.0,41.0,22.0,3.72,6.0,1.0,2578.67,33.172923303069375,89.0,2,249.1442746447504,170.85878677475756,5.0,289.57193858049214,Poor
